year,county,prod_mibu
1984,WILKES,0.0117
1984,BARTOW,0.881
1984,CATOOSA,0.0152
1984,CHATTOOGA,0.188
1984,DADE,0.0164
1984,FLOYD,0.3658
1984,GORDON,0.4321
1984,MURRAY,0.2223
1984,OTHER (COMBINED) COUNTIES,5e-4
1984,POLK,0.2
1984,WALKER,0.1736
1984,WHITFIELD,0.1161
1984,ATKINSON,0.3594
1984,BEN HILL,0.0855
1984,BERRIEN,0.5733
1984,BROOKS,0.6403
1984,CLINCH,0.0201
1984,COFFEE,0.695
1984,COLQUITT,0.812
1984,COOK,0.3643
1984,CRISP,0.3993
1984,DOOLY,0.5879
1984,ECHOLS,0.0685
1984,IRWIN,0.4305
1984,JEFF DAVIS,0.6238
1984,LANIER,0.1441
1984,LOWNDES,0.5742
1984,TELFAIR,0.3462
1984,TIFT,0.2238
1984,TURNER,0.2745
1984,WILCOX,0.2844
1984,WORTH,0.8659
1984,APPLING,0.8746
1984,BACON,0.468
1984,BRANTLEY,0.0477
1984,BRYAN,0.1065
1984,CHATHAM,0.0344
1984,EVANS,0.3285
1984,LIBERTY,0.0109
1984,LONG,0.0966
1984,OTHER (COMBINED) COUNTIES,0.0015
1984,PIERCE,0.5675
1984,TATTNALL,0.643
1984,TOOMBS,0.3267
1984,WARE,0.2214
1984,WAYNE,0.3937
1984,BAKER,0.4163
1984,CALHOUN,0.4097
1984,CLAY,0.0503
1984,DECATUR,0.8437
1984,DOUGHERTY,0.2296
1984,EARLY,0.4627
1984,GRADY,0.3132
1984,LEE,0.3454
1984,MILLER,0.6019
1984,MITCHELL,1.374
1984,QUITMAN,0.0205
1984,RANDOLPH,0.3434
1984,SEMINOLE,0.5144
1984,STEWART,0.1492
1984,SUMTER,0.9938
1984,TERRELL,0.7447
1984,THOMAS,1.043
1984,WEBSTER,0.0652
1984,CARROLL,0.0345
1984,CLAYTON,0.0136
1984,COWETA,0.0923
1984,DOUGLAS,0.00313
1984,FAYETTE,0.0361
1984,HARALSON,0.02
1984,HARRIS,0.0194
1984,HEARD,0.0129
1984,HENRY,0.1438
1984,LAMAR,0.027
1984,MACON,0.6384
1984,MARION,0.0579
1984,MERIWETHER,0.0839
1984,MUSCOGEE,0.00516
1984,PIKE,0.1341
1984,SCHLEY,0.1023
1984,SPALDING,0.0762
1984,TALBOT,0.0118
1984,TAYLOR,0.2365
1984,TROUP,0.00721
1984,UPSON,0.0238
1983,BALDWIN,0.064
1983,BIBB,0.0845
1983,BLECKLEY,0.481
1983,BUTTS,0.0574
1983,CRAWFORD,0.1775
1983,DODGE,0.6764
1983,GREENE,0.00497
1983,HANCOCK,0.0504
1983,HOUSTON,0.4733
1983,JASPER,0.0175
1983,JOHNSON,0.4564
1983,JONES,0.00974
1983,LAURENS,1.143
1983,MONROE,0.0155
1983,MONTGOMERY,0.179
1983,MORGAN,0.1597
1983,NEWTON,0.0744
1983,PEACH,0.2874
1983,PULASKI,0.6344
1983,PUTNAM,0.00368
1983,ROCKDALE,0.011
1983,TALIAFERRO,0.00901
1983,TREUTLEN,0.1673
1983,TWIGGS,0.1221
1983,WASHINGTON,0.6165
1983,WHEELER,0.3579
1983,WILKINSON,0.047
1983,BULLOCH,1.254
1983,BURKE,2.051
1983,CANDLER,0.2347
1983,COLUMBIA,0.015
1983,EFFINGHAM,0.3397
1983,EMANUEL,1.1
1983,GLASCOCK,0.1117
1983,JEFFERSON,1.224
1983,JENKINS,0.4603
1983,MCDUFFIE,0.0585
1983,RICHMOND,0.1812
1983,SCREVEN,1.234
1983,WARREN,0.1049
1983,BARROW,0.0433
1983,CHEROKEE,0.0303
1983,CLARKE,0.0847
1983,FORSYTH,0.0203
1983,FULTON,0.0535
1983,GWINNETT,0.0174
1983,JACKSON,0.0773
1983,OCONEE,0.1806
1983,OTHER (COMBINED) COUNTIES,0.0116
1983,PICKENS,0.00447
1983,TOWNS,0.0052
1983,UNION,0.00383
1983,WALTON,0.3555
1983,BANKS,0.0117
1983,ELBERT,0.2064
1983,FRANKLIN,0.0967
1983,HART,0.2164
1983,MADISON,0.3222
1983,OGLETHORPE,0.1524
1983,OTHER (COMBINED) COUNTIES,0.001
1983,STEPHENS,0.0051
1983,WILKES,0.0251
1983,BARTOW,0.5627
1983,CATOOSA,0.0254
1983,CHATTOOGA,0.1526
1983,DADE,0.0095
1983,FLOYD,0.2161
1983,GORDON,0.2595
1983,MURRAY,0.21
1983,POLK,0.1466
1983,WALKER,0.1235
1983,WHITFIELD,0.1321
1983,ATKINSON,0.3472
1983,BEN HILL,0.111
1983,BERRIEN,0.5453
1983,BROOKS,0.7602
1983,CLINCH,0.0129
1983,COFFEE,0.6306
1983,COLQUITT,0.7122
1983,COOK,0.3999
1983,CRISP,0.4392
1983,DOOLY,1.103
1983,ECHOLS,0.0891
1983,IRWIN,0.4604
1983,JEFF DAVIS,0.5712
1983,LANIER,0.144
1983,LOWNDES,0.5505
1983,TELFAIR,0.455
1983,TIFT,0.2572
1983,TURNER,0.3215
1983,WILCOX,0.457
1983,WORTH,0.8546
1983,APPLING,0.5566
1983,BACON,0.3553
1983,BRANTLEY,0.0282
1983,BRYAN,0.0815
1983,CHATHAM,0.0293
1983,EVANS,0.2231
1983,LIBERTY,0.00837
1983,LONG,0.0785
1983,OTHER (COMBINED) COUNTIES,0.00123
1983,PIERCE,0.463
1983,TATTNALL,0.4191
1983,TOOMBS,0.2366
1983,WARE,0.1707
1983,WAYNE,0.3455
1983,BAKER,0.475
1983,CALHOUN,0.4032
1983,CLAY,0.0834
1983,DECATUR,0.73740000000000006
1983,DOUGHERTY,0.2421
1983,EARLY,0.5293
1983,GRADY,0.5053
1983,LEE,0.4869
1983,MILLER,0.5472
1983,MITCHELL,1.18
1983,QUITMAN,0.005
1983,RANDOLPH,0.3893
1983,SEMINOLE,0.6282
1983,STEWART,0.1658
1983,SUMTER,1.043
1983,TERRELL,0.792
1983,THOMAS,0.9683
1983,WEBSTER,0.1076
1983,CARROLL,0.0328
1983,CLAYTON,0.0109
1983,COWETA,0.1043
1983,FAYETTE,0.0492
1983,HARALSON,0.0264
1983,HARRIS,0.0191
1983,HEARD,0.0171
1983,HENRY,0.158
1983,LAMAR,0.047
1983,MACON,0.7443
1983,MARION,0.0939
1983,MERIWETHER,0.0918
1983,MUSCOGEE,0.00413
1983,OTHER (COMBINED) COUNTIES,8.1e-4
1983,PIKE,0.0954
1983,SCHLEY,0.0713
1983,SPALDING,0.0733
1983,TALBOT,0.0151
1983,TAYLOR,0.2868
1983,TROUP,0.00606
1983,UPSON,0.0313
1982,BALDWIN,0.0895
1982,BIBB,0.1294
1982,BLECKLEY,0.6181
1982,BUTTS,0.0515
1982,CRAWFORD,0.2348
1982,DODGE,0.953
1982,GREENE,0.00867
1982,HANCOCK,0.0857
1982,HOUSTON,0.9272
1982,JASPER,0.0229
1982,JOHNSON,0.6422
1982,JONES,0.0141
1982,LAURENS,1.575
1982,MONROE,0.0186
1982,MONTGOMERY,0.2163
1982,MORGAN,0.2451
1982,NEWTON,0.0921
1982,PEACH,0.5213
1982,PULASKI,0.6272
1982,PUTNAM,0.00424
1982,ROCKDALE,0.0169
1982,TALIAFERRO,0.00509
1982,TREUTLEN,0.1881
1982,TWIGGS,0.2038
1982,WASHINGTON,0.9827
1982,WHEELER,0.4445
1982,WILKINSON,0.091
1982,BULLOCH,2.237
1982,BURKE,2.454
1982,CANDLER,0.679
1982,COLUMBIA,0.0197
1982,EFFINGHAM,0.6489
1982,EMANUEL,1.623
1982,GLASCOCK,0.1969
1982,JEFFERSON,1.501
1982,JENKINS,0.7876
1982,MCDUFFIE,0.114
1982,RICHMOND,0.1994
1982,SCREVEN,1.931
1982,WARREN,0.1525
1982,BARROW,0.0603
1982,CHEROKEE,0.0124
1982,CLARKE,0.1126
1982,DAWSON,0.0034
1982,DE KALB,0.0025
1982,FORSYTH,0.0231
1982,FULTON,0.0605
1982,GWINNETT,0.0326
1982,JACKSON,0.1353
1982,OCONEE,0.2483
1982,OTHER (COMBINED) COUNTIES,0.0078
1982,PICKENS,0.00801
1982,TOWNS,0.0095
1982,UNION,0.004
1982,WALTON,0.5432
1982,WHITE,0.00349
1982,BANKS,0.0178
1982,ELBERT,0.3881
1982,FRANKLIN,0.2164
1982,HART,0.5289
1982,MADISON,0.453
1982,OGLETHORPE,0.2283
1982,OTHER (COMBINED) COUNTIES,5.2e-4
1982,STEPHENS,0.00618
1982,WILKES,0.0388
1982,BARTOW,0.7323
1982,CATOOSA,0.0226
1982,CHATTOOGA,0.2642
1982,DADE,0.0144
1982,FLOYD,0.4144
1982,GORDON,0.5089
1982,MURRAY,0.2284
1982,PAULDING,0.002
1982,POLK,0.2726
1982,WALKER,0.2506
1982,WHITFIELD,0.1796
1982,ATKINSON,0.4195
1982,BEN HILL,0.1542
1982,BERRIEN,0.8067
1982,BROOKS,1.088
1982,CLINCH,0.0176
1982,COFFEE,0.9736
1982,COLQUITT,0.9199
1982,COOK,0.5667
1982,CRISP,0.9765
1982,DOOLY,1.503
1982,ECHOLS,0.0974
1982,IRWIN,0.7247
1982,JEFF DAVIS,1.089
1982,LANIER,0.2462
1982,LOWNDES,0.6452
1982,TELFAIR,0.5701
1982,TIFT,0.4032
1982,TURNER,0.4628
1982,WILCOX,0.5267
1982,WORTH,1.379
1982,APPLING,1.084
1982,BACON,0.567
1982,BRANTLEY,0.0502
1982,BRYAN,0.124
1982,CHATHAM,0.0341
1982,EVANS,0.493
1982,LIBERTY,0.008
1982,LONG,0.089
1982,OTHER (COMBINED) COUNTIES,0.002
1982,PIERCE,0.5564
1982,TATTNALL,0.8988
1982,TOOMBS,0.4507
1982,WARE,0.2777
1982,WAYNE,0.6021
1982,BAKER,0.9217
1982,CALHOUN,0.6107
1982,CLAY,0.1008
1982,DECATUR,1.24
1982,DOUGHERTY,0.3083
1982,EARLY,1.037
1982,GRADY,0.5552
1982,LEE,0.8136
1982,MILLER,0.8671
1982,MITCHELL,1.618
1982,QUITMAN,0.0084
1982,RANDOLPH,0.3779
1982,SEMINOLE,0.6763
1982,STEWART,0.2404
1982,SUMTER,1.772
1982,TERRELL,0.9214
1982,THOMAS,1.3
1982,WEBSTER,0.1282
1982,CARROLL,0.03
1982,CLAYTON,0.0146
1982,COWETA,0.1615
1982,FAYETTE,0.0498
1982,HARALSON,0.0334
1982,HARRIS,0.0163
1982,HEARD,0.0358
1982,HENRY,0.1626
1982,LAMAR,0.0876
1982,MACON,1.65
1982,MARION,0.133
1982,MERIWETHER,0.1406
1982,MUSCOGEE,0.00772
1982,OTHER (COMBINED) COUNTIES,0.00138
1982,PIKE,0.1857
1982,SCHLEY,0.1249
1982,SPALDING,0.1032
1982,TALBOT,0.025
1982,TAYLOR,0.53
1982,TROUP,0.0118
1982,UPSON,0.0531
1981,BALDWIN,0.0382
1981,BIBB,0.0608
1981,BLECKLEY,0.2777
1981,BUTTS,0.0407
1981,CRAWFORD,0.1162
1981,DODGE,0.6474
1981,GREENE,0.00604
1981,HANCOCK,0.0608
1981,HOUSTON,0.3984
1981,JASPER,0.0302
1981,JOHNSON,0.3962
1981,JONES,0.00951
1981,LAURENS,0.9367
1981,MONROE,0.0109
1981,MONTGOMERY,0.2395
1981,MORGAN,0.1413
1981,NEWTON,0.0733
1981,PEACH,0.3119
1981,PULASKI,0.3066
1981,PUTNAM,0.00289
1981,ROCKDALE,0.012
1981,TALIAFERRO,0.00546
1981,TREUTLEN,0.1248
1981,TWIGGS,0.1413
1981,WASHINGTON,0.459
1981,WHEELER,0.2905
1981,WILKINSON,0.0647
1981,BULLOCH,1.744
1981,BURKE,2.076
1981,CANDLER,0.521
1981,COLUMBIA,0.0156
1981,EFFINGHAM,0.3699
1981,EMANUEL,1.312
1981,GLASCOCK,0.1376
1981,JEFFERSON,1.068
1981,JENKINS,0.7227
1981,MCDUFFIE,0.1046
1981,RICHMOND,0.2012
1981,SCREVEN,1.864
1981,WARREN,0.1464
1981,BARROW,0.0343
1981,CHEROKEE,0.0143
1981,CLARKE,0.0829
1981,DAWSON,0.0039
1981,DE KALB,0.00305
1981,FORSYTH,0.0186
1981,FULTON,0.0601
1981,GILMER,0.00314
1981,GWINNETT,0.0236
1981,HALL,0.0029
1981,JACKSON,0.0902
1981,OCONEE,0.2031
1981,OTHER (COMBINED) COUNTIES,0.00363
1981,PICKENS,0.00951
1981,TOWNS,0.0111
1981,UNION,0.00401
1981,WALTON,0.3278
1981,WHITE,0.00286
1981,BANKS,0.0207
1981,ELBERT,0.2827
1981,FRANKLIN,0.0631
1981,HART,0.3195
1981,MADISON,0.2034
1981,OGLETHORPE,0.1087
1981,OTHER (COMBINED) COUNTIES,0.0022
1981,STEPHENS,0.0024
1981,WILKES,0.0393
1981,BARTOW,0.9151
1981,CATOOSA,0.0199
1981,CHATTOOGA,0.3517
1981,DADE,0.0109
1981,FLOYD,0.5551
1981,GORDON,0.6168
1981,MURRAY,0.2333
1981,OTHER (COMBINED) COUNTIES,0.002
1981,POLK,0.2641
1981,WALKER,0.2804
1981,WHITFIELD,0.1527
1981,ATKINSON,0.2216
1981,BEN HILL,0.1376
1981,BERRIEN,0.5792
1981,BROOKS,0.9005
1981,CLINCH,0.0119
1981,COFFEE,0.7203
1981,COLQUITT,0.6538
1981,COOK,0.3472
1981,CRISP,0.4428
1981,DOOLY,0.4871
1981,ECHOLS,0.0561
1981,IRWIN,0.3029
1981,JEFF DAVIS,0.736
1981,LANIER,0.1424
1981,LOWNDES,0.4977
1981,TELFAIR,0.4568
1981,TIFT,0.212
1981,TURNER,0.2322
1981,WILCOX,0.4373
1981,WORTH,0.5666
1981,APPLING,0.3595
1981,BACON,0.2272
1981,BRANTLEY,0.0222
1981,BRYAN,0.1191
1981,CHATHAM,0.0409
1981,EVANS,0.3989
1981,LIBERTY,0.0053
1981,LONG,0.0587
1981,OTHER (COMBINED) COUNTIES,0.0012
1981,PIERCE,0.3018
1981,TATTNALL,0.5514
1981,TOOMBS,0.3602
1981,WARE,0.1757
1981,WAYNE,0.4299
1981,BAKER,0.422
1981,CALHOUN,0.2924
1981,CLAY,0.0765
1981,DECATUR,0.6241
1981,DOUGHERTY,0.2317
1981,EARLY,0.5731
1981,GRADY,0.3173
1981,LEE,0.4181
1981,MILLER,0.5139
1981,MITCHELL,0.7488
1981,QUITMAN,0.0088
1981,RANDOLPH,0.2329
1981,SEMINOLE,0.5012
1981,STEWART,0.1156
1981,SUMTER,0.8931
1981,TERRELL,0.3882
1981,THOMAS,1.163
1981,WEBSTER,0.0653
1981,CARROLL,0.0217
1981,CLAYTON,0.0113
1981,COWETA,0.235
1981,FAYETTE,0.0574
1981,HARALSON,0.0365
1981,HARRIS,0.0335
1981,HEARD,0.037
1981,HENRY,0.0956
1981,LAMAR,0.0623
1981,MACON,0.6513
1981,MARION,0.0956
1981,MERIWETHER,0.1589
1981,MUSCOGEE,0.0068
1981,OTHER (COMBINED) COUNTIES,0.00117
1981,PIKE,0.1408
1981,SCHLEY,0.0678
1981,SPALDING,0.0692
1981,TALBOT,0.0256
1981,TAYLOR,0.3465
1981,TROUP,0.00533
1981,UPSON,0.0317
1980,BALDWIN,0.0235
1980,BIBB,0.0323
1980,BLECKLEY,0.1613
1980,BUTTS,0.0435
1980,CRAWFORD,0.0872
1980,DODGE,0.2964
1980,GREENE,0.00287
1980,HANCOCK,0.0351
1980,HOUSTON,0.2917
1980,JASPER,0.0248
1980,JOHNSON,0.2136
1980,JONES,0.00727
1980,LAURENS,0.4195
1980,MONROE,0.0115
1980,MONTGOMERY,0.1002
1980,MORGAN,0.061
1980,NEWTON,0.0469
1980,PEACH,0.1806
1980,PULASKI,0.2501
1980,PUTNAM,0.0024
1980,ROCKDALE,0.00662
1980,TALIAFERRO,0.00304
1980,TREUTLEN,0.0532
1980,TWIGGS,0.0745
1980,WASHINGTON,0.2702
1980,WHEELER,0.1482
1980,WILKINSON,0.0305
1980,BULLOCH,0.5467
1980,BURKE,0.7945
1980,CANDLER,0.1974
1980,COLUMBIA,0.0044
1980,EFFINGHAM,0.2238
1980,EMANUEL,0.4961
1980,GLASCOCK,0.0879
1980,JEFFERSON,0.4588
1980,JENKINS,0.2728
1980,MCDUFFIE,0.0498
1980,RICHMOND,0.0879
1980,SCREVEN,0.778
1980,WARREN,0.0779
1980,BARROW,0.0191
1980,CHEROKEE,0.0127
1980,CLARKE,0.0601
1980,DAWSON,0.0032
1980,DE KALB,0.00294
1980,FORSYTH,0.00578
1980,FULTON,0.0406
1980,GILMER,0.00194
1980,GWINNETT,0.0289
1980,HALL,0.00254
1980,JACKSON,0.0578
1980,OCONEE,0.1002
1980,OTHER (COMBINED) COUNTIES,0.0015
1980,PICKENS,0.00592
1980,TOWNS,0.00713
1980,UNION,0.0043
1980,WALTON,0.1999
1980,WHITE,0.00375
1980,BANKS,0.0147
1980,ELBERT,0.1821
1980,FRANKLIN,0.0789
1980,HART,0.1834
1980,LINCOLN,0.0016
1980,MADISON,0.1092
1980,OGLETHORPE,0.068
1980,OTHER (COMBINED) COUNTIES,0.0013
1980,WILKES,0.0275
1980,BARTOW,0.4087
1980,CATOOSA,0.0231
1980,CHATTOOGA,0.1085
1980,DADE,0.00487
1980,FLOYD,0.2494
1980,GORDON,0.3325
1980,MURRAY,0.0945
1980,PAULDING,0.00523
1980,POLK,0.1308
1980,WALKER,0.1772
1980,WHITFIELD,0.0742
1980,ATKINSON,0.1333
1980,BEN HILL,0.0491
1980,BERRIEN,0.3813
1980,BROOKS,0.7159
1980,CLINCH,0.0075
1980,COFFEE,0.3971
1980,COLQUITT,0.3582
1980,COOK,0.3986
1980,CRISP,0.3099
1980,DOOLY,0.416
1980,ECHOLS,0.0381
1980,IRWIN,0.1447
1980,JEFF DAVIS,0.2395
1980,LANIER,0.0851
1980,LOWNDES,0.4092
1980,TELFAIR,0.1765
1980,TIFT,0.1268
1980,TURNER,0.1379
1980,WILCOX,0.2316
1980,WORTH,0.3677
1980,APPLING,0.1373
1980,BACON,0.1895
1980,BRANTLEY,0.0186
1980,BRYAN,0.0515
1980,CHATHAM,0.0294
1980,EVANS,0.1204
1980,LIBERTY,0.00331
1980,LONG,0.0379
1980,OTHER (COMBINED) COUNTIES,0.00119
1980,PIERCE,0.2192
1980,TATTNALL,0.213
1980,TOOMBS,0.1438
1980,WARE,0.1213
1980,WAYNE,0.3146
1980,BAKER,0.2472
1980,CALHOUN,0.2037
1980,CLAY,0.0884
1980,DECATUR,0.4526
1980,DOUGHERTY,0.1426
1980,EARLY,0.3227
1980,GRADY,0.2225
1980,LEE,0.3072
1980,MILLER,0.3015
1980,MITCHELL,0.5368
1980,QUITMAN,0.0079
1980,RANDOLPH,0.1358
1980,SEMINOLE,0.4026
1980,STEWART,0.0749
1980,SUMTER,0.6161
1980,TERRELL,0.3154
1980,THOMAS,0.8486
1980,WEBSTER,0.0285
1980,CARROLL,0.00982
1980,CLAYTON,0.0116
1980,COWETA,0.0956
1980,FAYETTE,0.0447
1980,HARALSON,0.0204
1980,HARRIS,0.0339
1980,HEARD,0.0208
1980,HENRY,0.0587
1980,LAMAR,0.0432
1980,MACON,0.5741
1980,MARION,0.0736
1980,MERIWETHER,0.0963
1980,OTHER (COMBINED) COUNTIES,0.00108
1980,PIKE,0.1303
1980,SCHLEY,0.042
1980,SPALDING,0.0574
1980,TALBOT,0.0137
1980,TAYLOR,0.255
1980,TROUP,0.0107
1980,UPSON,0.0391
1979,BALDWIN,0.0398
1979,BIBB,0.0994
1979,BLECKLEY,0.5151
1979,BUTTS,0.1265
1979,CRAWFORD,0.2516
1979,DODGE,0.6836
1979,GREENE,0.00398
1979,HANCOCK,0.0543
1979,HOUSTON,1.009
1979,JASPER,0.0716
1979,JOHNSON,0.8651
1979,JONES,0.00954
1979,LAURENS,1.671
1979,MONROE,0.0295
1979,MONTGOMERY,0.3232
1979,MORGAN,0.1949
1979,NEWTON,0.1014
1979,PEACH,0.5847
1979,PULASKI,0.4773
1979,PUTNAM,0.0151
1979,ROCKDALE,0.0177
1979,TALIAFERRO,0.00298
1979,TREUTLEN,0.1193
1979,TWIGGS,0.1991
1979,WASHINGTON,0.9467
1979,WHEELER,0.5623
1979,WILKINSON,0.0853
1979,BULLOCH,2.001
1979,BURKE,3.271
1979,CANDLER,0.6236
1979,COLUMBIA,0.0216
1979,EFFINGHAM,0.6078
1979,EMANUEL,1.316
1979,GLASCOCK,0.2861
1979,JEFFERSON,2.071
1979,JENKINS,1.001
1979,MCDUFFIE,0.1458
1979,RICHMOND,0.3081
1979,SCREVEN,2.149
1979,WARREN,0.235
1979,BARROW,0.0638
1979,CHEROKEE,0.0288
1979,CLARKE,0.0888
1979,DE KALB,0.00644
1979,FANNIN,0.00288
1979,FORSYTH,0.0096
1979,FULTON,0.0945
1979,GWINNETT,0.0432
1979,HALL,0.0025
1979,JACKSON,0.1232
1979,OCONEE,0.3509
1979,OTHER (COMBINED) COUNTIES,0.00709
1979,PICKENS,0.00896
1979,TOWNS,0.00403
1979,UNION,0.0065
1979,WALTON,0.6578
1979,BANKS,0.0216
1979,ELBERT,0.3902
1979,FRANKLIN,0.1701
1979,HART,0.5403
1979,MADISON,0.4052
1979,OGLETHORPE,0.2577
1979,OTHER (COMBINED) COUNTIES,0.0028
1979,RABUN,0.0024
1979,WILKES,0.0257
1979,BARTOW,0.9582
1979,CATOOSA,0.0285
1979,CHATTOOGA,0.3004
1979,DADE,0.0089
1979,FLOYD,0.4568
1979,GORDON,0.705
1979,MURRAY,0.1869
1979,PAULDING,0.0025
1979,POLK,0.2342
1979,WALKER,0.2721
1979,WHITFIELD,0.1335
1979,ATKINSON,0.1564
1979,BEN HILL,0.1594
1979,BERRIEN,0.6742
1979,BROOKS,0.9597
1979,CLINCH,0.013
1979,COFFEE,0.5324
1979,COLQUITT,0.5938
1979,COOK,0.6492
1979,CRISP,0.7146
1979,DOOLY,0.9863
1979,ECHOLS,0.0492
1979,IRWIN,0.3506
1979,JEFF DAVIS,0.6203
1979,LANIER,0.1109
1979,LOWNDES,0.3915
1979,TELFAIR,0.3636
1979,TIFT,0.2986
1979,TURNER,0.2897
1979,WILCOX,0.5064
1979,WORTH,0.7012
1979,APPLING,0.2762
1979,BACON,0.289
1979,BRANTLEY,0.0185
1979,BRYAN,0.1113
1979,CHATHAM,0.0526
1979,EVANS,0.4466
1979,GLYNN,0.00409
1979,LIBERTY,0.00313
1979,LONG,0.0595
1979,OTHER (COMBINED) COUNTIES,0.00478
1979,PIERCE,0.3343
1979,TATTNALL,0.6737
1979,TOOMBS,0.5524
1979,WARE,0.1053
1979,WAYNE,0.4506
1979,BAKER,0.3331
1979,CALHOUN,0.4195
1979,CLAY,0.1143
1979,DECATUR,0.7097
1979,DOUGHERTY,0.2508
1979,EARLY,0.6743
1979,GRADY,0.3216
1979,LEE,0.6353
1979,MILLER,0.4335
1979,MITCHELL,0.7642
1979,QUITMAN,0.0264
1979,RANDOLPH,0.2301
1979,SEMINOLE,0.6593
1979,STEWART,0.1376
1979,SUMTER,1.26
1979,TERRELL,0.5244
1979,THOMAS,1.192
1979,WEBSTER,0.0599
1979,CARROLL,0.0113
1979,CLAYTON,0.0169
1979,COWETA,0.1863
1979,DOUGLAS,0.0026
1979,FAYETTE,0.0696
1979,HARALSON,0.039
1979,HARRIS,0.0432
1979,HEARD,0.0252
1979,HENRY,0.19
1979,LAMAR,0.0621
1979,MACON,1.416
1979,MARION,0.1127
1979,MERIWETHER,0.2625
1979,PIKE,0.264
1979,SCHLEY,0.1144
1979,SPALDING,0.1512
1979,TALBOT,0.0312
1979,TAYLOR,0.5755
1979,TROUP,0.0216
1979,UPSON,0.0567
1978,BALDWIN,0.037
1978,BIBB,0.0692
1978,BLECKLEY,0.1312
1978,BUTTS,0.072
1978,CRAWFORD,0.171
1978,DODGE,0.2365
1978,GREENE,0.0038
1978,HANCOCK,0.0544
1978,HOUSTON,0.4648
1978,JASPER,0.0468
1978,JOHNSON,0.3344
1978,JONES,0.0072
1978,LAURENS,0.5592
1978,MONROE,0.0135
1978,MONTGOMERY,0.0812
1978,MORGAN,0.1216
1978,NEWTON,0.0612
1978,PEACH,0.26
1978,PULASKI,0.2856
1978,PUTNAM,0.0137
1978,ROCKDALE,0.0134
1978,TALIAFERRO,0.00209
1978,TREUTLEN,0.0655
1978,TWIGGS,0.053
1978,WASHINGTON,0.348
1978,WHEELER,0.169
1978,WILKINSON,0.0336
1978,BULLOCH,1.408
1978,BURKE,1.4432
1978,CANDLER,0.3325
1978,COLUMBIA,0.0106
1978,EFFINGHAM,0.4475
1978,EMANUEL,0.5572
1978,GLASCOCK,0.1212
1978,JEFFERSON,0.6512
1978,JENKINS,0.456
1978,MCDUFFIE,0.0765
1978,RICHMOND,0.1079
1978,SCREVEN,1.246
1978,WARREN,0.1483
1978,BARROW,0.0368
1978,CHEROKEE,0.0133
1978,CLARKE,0.0688
1978,DE KALB,0.00289
1978,FANNIN,0.00322
1978,FULTON,0.0632
1978,GWINNETT,0.0192
1978,JACKSON,0.0656
1978,OCONEE,0.1887
1978,OTHER (COMBINED) COUNTIES,0.01049
1978,UNION,0.00418
1978,WALTON,0.4182
1978,BANKS,0.0124
1978,ELBERT,0.2322
1978,FRANKLIN,0.1168
1978,HART,0.304
1978,MADISON,0.2608
1978,OGLETHORPE,0.222
1978,OTHER (COMBINED) COUNTIES,0.00243
1978,RABUN,0.0046
1978,WILKES,0.0228
1978,BARTOW,0.5175
1978,CATOOSA,0.0219
1978,CHATTOOGA,0.1576
1978,FLOYD,0.2829
1978,GORDON,0.4114
1978,MURRAY,0.1844
1978,OTHER (COMBINED) COUNTIES,0.0036
1978,POLK,0.22
1978,WALKER,0.1288
1978,WHITFIELD,0.1197
1978,ATKINSON,0.126
1978,BEN HILL,0.0812
1978,BERRIEN,0.3116
1978,BROOKS,0.616
1978,CLINCH,0.0059
1978,COFFEE,0.2774
1978,COLQUITT,0.2826
1978,COOK,0.3192
1978,CRISP,0.438
1978,DOOLY,0.7072
1978,ECHOLS,0.0116
1978,IRWIN,0.1638
1978,JEFF DAVIS,0.351
1978,LANIER,0.0473
1978,LOWNDES,0.2856
1978,TELFAIR,0.2198
1978,TIFT,0.2124
1978,TURNER,0.1499
1978,WILCOX,0.2704
1978,WORTH,0.4807
1978,APPLING,0.1688
1978,BACON,0.0796
1978,BRANTLEY,0.00425
1978,BRYAN,0.0963
1978,CHATHAM,0.0394
1978,EVANS,0.276
1978,GLYNN,0.00525
1978,LIBERTY,0.006
1978,LONG,0.0385
1978,OTHER (COMBINED) COUNTIES,0.0025
1978,PIERCE,0.158
1978,TATTNALL,0.4428
1978,TOOMBS,0.1728
1978,WARE,0.059
1978,WAYNE,0.1652
1978,BAKER,0.231
1978,CALHOUN,0.361
1978,CLAY,0.0302
1978,DECATUR,0.3885
1978,DOUGHERTY,0.1539
1978,EARLY,0.3423
1978,GRADY,0.2436
